,,"Raw abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"431.127790385502","3.95","0","0","0","0","0","0","0","0","101233.041839598","10348.413585128","2682.74293576656","164279.517349242","41438.0446142529","12104.163687399","15236.3431091302","90902.2344360361","55994.1155896915","36911.4951477057","2038.81246948235","5180.52951049788","15965.153898951","2696682.28850965","187360.730011778","33703.4402897999","27407.0727469508","639934.355145473","95468.2882313005","28095.5949096678","2187.36135864259","152928.350280612","47255.0052776032","399.887313842833","680524.335597466","66720.403808592","1418.66093242459","2513112.77637475","603037.722008288","12906.054336289","14362.3465270997","11448.09215414","96706.5491333029","587.694778442343","2263.35479736337","1516147.41370127"
"477.144333304667","6.18666666666667","0","15.8233922618113","111.572220694312","0","0.144048250893066","0","0.00427674377549027","0","328188.981826778","42777.9644470225","45874.0349731457","127141.07986832","37990.5542755114","168410.267211906","35990.6545287483","4583.56268310584","43048.2390690566","34334.3254699708","6112.66986083993","269947.719757083","5497.48724365282","10228.5131835939","18280.1691435558","228912.955986181","889563.660939749","1110322.27514697","234460.604635718","1380412.02715461","252503.404700349","214707.151687632","484669.306815564","90813.3830719001","118921.051269533","30254.2945688508","400.913253784234","2945330.63671662","44631.8644256594","81128.103225708","1877.20196533233","88479.8327941907","59258.6865234373","10130.2792968753","66162.9509277328","84062.6103036033"
"261.136127280006","6.15666666666667","0","0","0","0","0","0","0","0","86071.8438817719","105739.383682253","139009.037912761","33796.6109313948","43764.145404337","172824.675642499","11331.950393677","15238.8557739253","128094.537277353","72972.2364708196","42099.6589300052","14006.7335634237","129382.411022553","651.281188964898","86523.5587853196","11902.3114442939","29249.7977964505","75400.8837918343","414958.433623324","61166.0275651241","29092.0749770441","2578.60888133814","17569.6377837651","5211.50586424803","82749.3992384084","34917.0781286703","58372.5064500889","222574.963048118","105443.814767155","3711.72729492147","111539.893622067","10464.9269104002","59462.3559696739","50773.1203613244","56430.0214927793","112332.361719516"
"333.075189060931","4.995","3.52202694936267","0","0","0","277.895016752494","0","0","0","54163.8133171653","37010.6550289199","72836.5244750846","64293.8816158677","64316.5814667175","37756.9239284165","15964.9291172143","3630.62350463825","194206.304950072","24724.9021592468","1884469.08163903","28906.6399953076","26871.3835144042","104044.540647068","3653.12602233891","86022.1312912314","121205.370375514","202472.998757507","220414.750904349","57379.2742680255","101505.711777456","18595.3292694096","1747.16336059551","150702.888916009","121295.564494364","231358.44141104","1799.89813232444","62999.3641277638","193014.239394943","40029.1794573792","9287.4942321779","474906.930419903","26137.4758378499","9269.88647460965","427095.637052617","7177.70008850092"
"307.179815729678","8.68666666666667","0","0","0","0","0","0","0","0","131422.007075735","70258.2422790533","92665.292477365","61287.766891481","0","128377.698883061","35110.283149824","68562.6232605019","272433.185269322","102156.359606747","152292.586944581","129435.054045756","52299.6036987323","289604.84754634","25894.7096820677","470645.339721183","273904.637344363","1403354.74385185","1512952.86817256","187455.186765489","64006.7827412341","142352.0489502","53162.0818786596","1268615.45220974","158487.770843506","67873.4720153804","67074.6750183177","863992.878079671","15969.5995553918","189258.348324941","20278.5189819336","66868.6879882797","41672.3314258441","284051.789720826","102892.073028562","76918.7400894218"
"329.236193640069","8.59666666666667","0","0","0","0","0","0","0","0","1408090.1883342","912615.311220049","2447229.0062098","519941.256160824","195143.811798097","1512348.09447079","259608.472909192","130488.530883786","925297.672021287","1343231.35220843","534452.492201041","615099.883054356","473506.487457271","0","7866.29846734022","292367.857723071","469901.995416008","1218399.5386795","1639618.73271743","1164242.46396735","157445.561459801","645553.994900545","415006.629352072","442777.60686427","394233.399982759","1131623.75953763","70733.6325134342","382185.069790237","171144.996063236","1942474.5391954","149402.140642157","92617.1153564443","6034044.9566738","1447916.2338825","801590.903217611","636138.573790495"
"251.028224337901","4.28","0","0","0","0","0","0","0","0","32139.6836918036","11085.7781066895","72190.8491035739","13214.5552978511","22998.4657225729","9396.7320098878","11280.7771148679","6469.58856201162","41617.7930450443","23784.9590301523","6033.69268733604","36282.0703245977","8885.63273330689","86559.1228020355","60873.0163804725","48330.2673685275","37200.3523469479","33511.4757179968","35549.0188263736","20039.9958761306","20457.4845428469","32856.599264398","70426.8392486571","195948.076431271","14769.7198950229","23268.7450561526","0","55478.7239796351","70143.1925177838","34370.1541748055","7302.1935272216","25794.1054030929","20817.2963562002","62129.6505220386","15313.2290039054","18464.3831909158"
"391.121360435837","4.025","0","0","0","0","0","0","0","0","83119.9795379652","30739.8380737313","39367.0828857425","89345.615224921","122290.04684884","11736.9635620118","14944.0538330081","38148.7563781754","86494.2294590917","28500.6730214244","53771.9051302514","167505.75712825","61897.0969848626","18456.1277371441","494.658660888723","40144.5620574953","40125.2052612298","60334.1150530983","42443.0312042227","89147.4437489585","15013.9644889672","149003.684918946","673328.481883474","9991.3014221192","42188.681345436","14447.2664184566","2005.97171020498","12248.679626465","35023.8644104","9285.85475348152","121929.195764575","119749.61390686","62476.8574963369","22781.484706574","0","18607.7362297581"
"481.134150084306","6.53833333333333","0","0","0","0","419.80680635889","0","0","0","399299.669067741","106970.608047486","275289.20948643","254701.080037293","55423.8061235326","1685509.13382202","311668.777862024","27784.0195922844","108116.598339634","192688.957336425","706729.899765013","84928.9246978756","9158.71240446588","3792.98898315403","14115.3113282031","85450.5478363043","96015.6048951369","87623.8515777585","147708.487694664","336328.198799597","76286.7386932375","131542.883979794","90404.5914081289","93958.2902374251","91348.6377619237","29638577.0394174","26159.9519348146","83034.4822806191","248530.895469665","47763.452107515","135507.090515136","215297.987166513","79483.5527343761","33062.9869887521","24013.3188476567","23900.7374036275"
"357.064521305045","1.355","0","0","0","0","0","0","0","0","287166.482259977","115631.553226608","17861.2405324469","106344.274349139","36265.6163172543","36858.6348045707","14579.0308227547","2299.17187499983","40035.6013986053","16839.6989678766","61360.8808881884","63488.3887431751","25666.9011946061","238747.944885257","0","69117.4253139481","297579.442072504","10176.4721374505","23400.7246760298","20511.50966676","74599.2440795922","32625.0373787634","21624.0251352606","97464.1214294461","14841.356330418","133261.769133762","26811.9597941899","2834.36224365279","31160.7985002775","18815.0640976149","19371.2413940419","2762.00813416885","15108.0592956552","7288.60494995066","4757.96850585989","20924.3894496394"
"403.125604638631","4.07","178.019578537309","0","253.28189866064","0","0","0","0","0","20997.6544189466","48022.3553695675","22254.6441345206","65560.9321899432","30561.5380772322","43688.2337182634","445815.477951696","40927.8167724608","51474.7464447002","53745.8677287137","33425.937538226","41233.5479621548","73671.2127075194","53716.3667760745","2055.67239379842","131994.303002466","49150.7551473838","39657.9196313848","38862.3638383613","1570264.65456394","3413.79626464797","58480.7718063584","120198.755186371","105186.810272219","53365.9941551368","89684.395113726","4469.16467285218","34199.9013146358","72904.669330805","16902.526824952","1585.11877441424","6966.99712714705","40739.9113937775","35996.7490819702","67396.7144497157","74718.8088563675"
"353.092954870944","4.07","0","0","0","0","0","0","0","0","6166376.42791658","322028.405569027","2190756.99286829","7579050.75931051","199286.594328862","472647.474671495","337109.396301257","2246118.36136418","3888476.43945895","109710.327389699","53245.2099304208","1749243.0814829","186227.031958536","95198.7200111639","2219882.76093462","4755454.17040154","3045507.13435866","6835142.46815898","6684475.58109279","508909.28380555","95341.4408907144","168671.471934036","615853.724977298","4262.99516296418","1572938.09543814","1859556.98118108","93311.650131222","7355252.18269699","293539.305441858","1617593.64805108","295047.882781978","6239.9562988276","376182.134132759","303928.068955585","488718.57606506","83665.4385986321"
"415.143073892751","5.17666666666667","0","0","0","0","0","0","0","0","143640.895994013","744543.045791618","18869.1714172361","182506.975002441","166332.278871672","81317.0359497081","29218.156372071","1123.65332031255","169270.912461073","123029.074419761","8295.9930877686","44727.964843748","17675.1424865734","207068.504776021","0","184254.073113778","24042.1077880871","62355.218400451","173748.686700385","257799.659284631","67888.7604164114","80712.039353198","397645.354428179","44064.6864624004","49887.4620056138","23939.6380615243","78811.778289794","69689.055954881","121863.471623642","150265.456384596","34743.7518595258","25425.6630554181","137319.999574219","34030.2502136235","84689.7194147153","142568.70100634"
"329.094242129015","3.92","0","0","0","0","0","0","0","0","107826.97203233","221416.768689227","179249.053817757","618450.88109075","147533.339422492","180115.570421885","87127.7685355754","48465.3302201114","136339.836846008","66291.3006089196","22425.2295837398","117329.55603934","803297.714211122","8197.05947876","21183.1189523504","431577.598212738","281468.975079295","558985.35032801","120170.94478753","193659.276175627","18976.091997313","212755.577901739","501511.388832492","11280.3371582034","382122.394533467","264793.816345211","28471.4415740994","375067.585563578","1122588.48298228","58315.2594309668","29784.2832946784","191613.900663071","192475.349207392","82958.3501739495","17687.7929382327","115556.252208806"
"439.087158569176","4.055","0","0","0","0","0","0","0","0","8920.83581542978","9101.55932617282","53304.5360862082","62744.7925101139","25179.4471435583","45645.2903509145","39256.3599243144","37366.9841766377","54073.3655198303","33804.6092071521","1729260.10584047","51049.6598544179","12472.4039459219","25378.8644863476","38340.8161468498","27169.5647784287","22810.0506704147","26698.8937988283","26651.5471476739","105196.020792237","10378.5301055916","55164.0617470685","964679.793896294","43006.0296630871","98733.3054996481","90505.8223266627","14651.8251114838","2153.72229003896","19182.3237031792","12077.9810638429","6609.33703613217","83798.5515899635","45262.8695624468","9171.05056762721","23440.0886625793","43880.1773775569"
"305.073377288851","4.7","0","0","0","0","0","0","0","0","13133.7872591639","9548.29672241207","271226.432005394","179063.20035881","159292.99432526","214618.649907061","266236.292752341","8342.41146850621","847586.996855343","72346.2016620336","981115.891978818","48306.2525162275","33581.5785064704","2090.15922546379","203950.896499627","384331.126048402","190178.75097785","450750.564631197","299594.309318503","1076377.87191788","367362.781478904","99708.8030313165","104464.537467384","404222.185891251","72203.8219909672","71742.963897707","48273.5561523482","166390.725004051","1089560.70029909","375324.634719856","6719.59869384731","251455.869967","14412.393081665","3277753.06472011","43058.7291870138","171574.544914133"
"433.071963263892","5.40666666666667","0","0","0","0","0","0","0","0","22982.6866531172","19118.0252578236","44559.2465486971","38677.1547879301","23023.6183845382","1058.93054199247","5885.91962097223","10859.2764475908","126963.044271717","16858.694515889","5428645.34401039","24685.0963017941","8411.56469564979","157680.606131523","979.003925985864","771033.225809245","83576.8146179457","173929.027509343","401690.791540696","106591.630239063","111307.762764385","29216.8475839372","245716.486366264","11222.9158700153","131789.727979009","2625.30429429313","730.995624262368","22052.7875126158","23139.0391340342","38411.1118570826","6415.86896843889","2185332.22227432","28887.6902269778","6833.42807251246","23227.882764685","9533.18759952568"
"499.15660556019","6.475","0","0","0","0","0","0","0","35.570489523773","239934.380652505","89844.0994748177","1285318.37068667","519285.815100554","30912.3250732417","12198.2141418456","1168445.82407329","11528.5468444826","999937.547339662","17446.7357025143","7149.39752197246","75811.8736877431","2287.76141357441","14428.7661743164","2612.85681138895","319949.734012014","536677.880530563","1111911.09094826","128516.461097201","313923.212768561","166667.989940456","31359.4516303765","291968.675018306","195988.71643084","551073.028473012","1191986.6822585","20916.3939208978","147374.03465806","203504.694686892","99389.5788043129","22611.1812744129","21016.6555786139","8806.60630798358","17048.3043975844","26745.157653809","43405.1481365118"
"116.933695354128","13.5083333333333","0","0","0","460.007995605405","0","0","0","0","4781.80525963732","3184.14659118644","10995.6858355375","21703.8783892454","9867.67200435095","1591.97102355957","3683.82649230951","4672.35411071775","13322.4928475281","2512.70408630364","641.90618896486","9668.43692140976","6232.06619646251","2944.35992431655","12274.8397065866","16237.4663463162","22511.5934410081","18294.9775907453","16691.5922644027","34412.2143116585","29875.8457073042","4552.38450930512","26336.3701045404","32908.1227606395","21519.6816455612","22009.3774463847","1883.47680664077","18239.7389620428","14344.9956187523","2665.07591247559","6984.5159127454","1903.47946166988","3296.08255004906","6947.36928746537","6257.90270996083","4311.23455950917"
"243.124437185102","6.445","0","0","0","0","0","0","0","0","130006.605758184","131648.511639242","152326.97636847","44287.5837044643","27069.7324053356","45928.5189859214","26608.0263232976","21059.2625122073","14938.312179565","219358.643592325","613.307800292995","31244.2227928819","123841.126053495","0","152895.264707866","40967.0754286984","114797.497464829","103944.296832592","175038.085776134","137466.640849454","27842.7255072956","10891.3226490764","42797.5855238234","99385.2086133463","53978.5721497034","59866.2764134837","56600.877790047","147050.925063165","98563.9497291431","99870.5216726072","22533.5688476556","8046.02630615268","21665.3295175722","67120.3665794361","35715.4990844716","148935.619407491"
"337.10017555712","5.095","0","0","0","0","127.056090580149","0","19.7235136265926","55.313205585833","992706.017235384","533993.274276749","2267569.27406312","805116.390964519","139744.584843558","585127.89087947","153980.511642455","12486.3423767092","1181051.24887678","148933.942199705","192375.861516736","652347.758671076","40243.1166839587","36888.620409604","115803.085598748","2199461.49831144","1851315.61072456","3368076.48733438","3877304.00806589","511856.002099223","321329.259872439","295767.212630532","387312.018432605","23664.4122541125","514367.994877428","185301.631774908","5519.06588745032","1617698.89871928","412475.474276637","193014.404664477","290356.187423699","16680.4666442869","265559.975563041","80218.9390411358","35943.7979431135","65603.819519042"
"418.902606853942","0.886666666666667","0","0","0","0","0","0","0","0","10996.9406433104","9528.40490128154","29415.9259763444","37536.1787178313","19022.4332504019","14632.6085622668","6445.82861328093","6737.5913756833","12468.6309204102","6096.03422408082","33916.0020089659","11787.7503051756","24558.1333472043","442.371390342235","0","23069.9968421457","38946.879367899","38167.1664702903","16161.5105210374","18094.0822168659","13680.093770286","39610.1339315129","20576.3519823583","24234.7649333362","17440.6558955251","8650.32800292919","17500.1671018243","39163.130639993","19594.7062005268","15623.5570422963","12461.9140557214","22773.2261962901","34240.7132059977","15945.145400948","20460.2374735421","46549.2382472555"
"303.097527773741","5.07833333333333","0","0","0","0","0","0","0","0","997.67552185061","1032.52595520025","21090.1922851435","12912.8438720702","23079.1395568856","10553.5530009503","13781.3674163812","794.770904541132","9441.62530517544","28602.1318121398","17746.7258878284","42069.2755737347","1184.16119384759","80007.322139681","1440.64524841314","29700.1330268764","58989.9482996272","36459.478500787","62467.5335394434","89042.2748721738","32782.7286554079","60726.2339782717","43869.5845305865","515963.7761688","23901.2572552916","4603.19042968737","33162.1931152347","48726.929589645","37288.5181125484","5803.33610534688","7822.20324707053","11765.4337732117","24260.8853607181","9240.01185510092","34507.4899978648","11044.2459158631"
"343.208238630667","6.68166666666667","0","0","0","0","0","0","0","0","299687.060575868","300646.67193763","248082.255751999","220189.119716995","14342.2758307921","284886.28857012","108666.0273179","37367.272186278","239755.850289214","425807.963557056","137173.655645961","196727.543637678","236676.922501273","34797.3396888146","42134.0273649184","283644.806791966","236734.514852554","899264.143982461","977808.008337136","293194.938286701","158844.365535985","154387.359885484","158107.365046355","208314.658304011","176529.86668618","76632.3714421305","407568.248409265","486027.960374579","202056.864728905","372999.42643886","76857.2947834707","105256.283675638","201559.964415067","371433.196009171","231791.997978323","706897.298426136"
"417.122272903337","4.505","0","0","0","0","0","0","0","0","103833.82875903","27719.1554565431","44490.5879063761","36379.200485231","788371.341646922","43326.4264221175","68583.2095331767","127591.521944098","252935.726593872","133608.361600341","89279.5844726591","116798.984721455","93252.6497669462","599097.36548803","3707.61360324876","165968.577913485","204666.617299216","2215144.57056555","709863.328182718","480905.948199981","23153.1121826173","981260.441242312","132085.350968304","35298.0444330071","421259.220088017","390490.487336027","12797.1518707276","112027.876630544","688764.800595861","25968.1088298196","10422.6615295409","35320.0096130375","112754.077063068","46256.9660491922","521707.93655522","5789413.67220003"
"425.159303843712","4.79166666666667","0","0","0","0","0","0","0","0","208679.914870526","100918.353668213","38067.9213978828","193369.10475306","66513.6598220714","123557.726156595","67283.1351470936","32407.4301147469","434207.214710747","30972.105380736","78671.4812591149","1140939.92254064","54798.7667083759","2162.79640197743","2007.16956236874","256846.167232008","162705.282270393","174558.30366141","244036.604408625","1030530.40896931","61592.6252746564","612390.145561691","719905.730380823","2210245.58233802","1185527.2021206","73865.940104385","0","49547.9970723897","154188.622649287","43179.6263857005","19622.6176825602","203964.333472962","212866.568094968","38131.0547485355","63270.3355712901","254501.987005575"
"367.114270697208","3.65","0","0","0","0","0","0","0","0","9758.64609535014","4613.19691467306","26889.9938721088","133415.712432941","89403.7925647782","129739.355044452","23776.1467437753","8185.269288342","131094.264835835","57908.9959793092","17396.875546646","51816.8135681154","15058.1212768556","15914.4427532329","1674241.52970096","274920.716333287","143592.757675543","254669.861914929","158331.068893688","544916.805070451","167920.711868285","838679.609069307","687966.28313057","193225.607723195","185606.170847617","61396.3398372713","11701.0346931027","119769.386191709","89602.3528273515","38271.7996444867","0","18139.0009460463","31075.2200693845","11758.419913744","90486.5479860328","31114.4803619381"
"345.08881235536","3.65","0","0","18.220931279484","0","0","0","0","0","8233.0036926268","13923.0237731946","19561.0482788097","44250.0851462247","308896.600936071","206922.338294331","195381.381391045","66807.8452758769","209159.516602253","22565.2765875773","11207.0594482428","44043.0023315429","94008.2427831485","4066.3437090849","1734.52284390261","121298.891845303","138050.655549282","125146.724937849","220172.684626743","772304.797999079","5915.58555543298","174807.629086243","1392305.04596765","84772.904479978","1721467.65518596","14675.6212768551","41998.718658446","70794.2011400257","598117.808987733","36138.7649185494","50043.367613044","93520.5603285184","76674.7052112052","33194.0769042965","112493.463926116","38790.9509740029"
"299.08252255101","4.4","944.219356917428","0","0","0","229.683332417723","0","0","0","40143.5897032629","32744.1016845696","36999.368515013","59088.6670379619","542512.18247049","670033.859557608","70044.9198613942","12997.3515014638","81843.8541870098","30929.1782010627","19200.8352898228","148384.906859107","27820.6642073834","25794.251754761","4281.54641421328","290679.247328755","215751.190954859","635078.826080287","238115.11131867","455534.680466139","65822.7281966417","87965.5347692142","138909.092941283","85798.4381284917","426445.727451665","53150.5956726044","82354.3477783217","81718.7538559806","151586.461603346","11715.9951965298","6427.22229003874","26446.2638758201","44611.5794766401","71458.8237904089","20411.0911254881","70111.6831330113"
"447.161888130286","4.91333333333333","0","0","0","0","0","0","0","0","446514.077819861","189163.863571167","107679.908434676","163884.321520729","344273.633644341","1471075.32995605","17714.8980505531","15442.6416015627","102360.419509889","45772.4542652372","18706.792150761","119565.46597567","414305.481102635","61639.9662405894","0","216837.172902756","293327.096226244","402139.701864038","1462891.23563208","977022.615462141","163597.779640033","784795.169354281","188476.475898752","124408.754151497","485260.925307325","424451.021856231","14592.2098388669","76033.9609482089","461335.43567821","179988.428741457","12192.1880975451","7250.00873251982","75459.0187273899","304785.768494384","82276.5302751441","133457.312666259"
"323.077913427056","1","0","0","0","0","0","0","0","0","97619.9322167436","102118.656964863","69838.4763974762","21961.8572516573","206821.608238955","2200540.91459466","140067.561417583","98022.1266232866","139090.939144427","283446.941904813","40356.9562893049","219235.984107787","128069.069235876","925.734527588143","0","91029.9693204015","64198.0875393191","117898.703747536","470200.666096948","168345.34270336","103695.148592418","456609.054890662","145724.748239455","117303.863795888","207915.108724714","57980.74921361","96131.5258932176","127010.245174693","266915.279539395","150052.159328786","75847.8589876531","182571.800410598","158715.85509819","98033.3624045489","159804.610392291","66004.9101195233"
"371.105971706709","4.295","0","0","0","0","0","0","0","0","35302.6831911125","21563.8153686517","74857.0474392559","285343.574560215","58164.2947411854","2231285.83264077","111162.732390154","26087.674568458","305939.686332484","88099.651820316","180075.641260665","217410.082559387","115564.715434606","89126.4858022587","5502.49476719595","4704638.97575002","376203.88447054","270637.360194891","329799.047036888","214760.632689218","16848.42293405","295220.673103529","906183.920073923","78220.2128117668","734083.609089568","92048.4392089795","123054.662493789","221750.981392338","147418.203270025","26683.8653564455","73355.658898933","14330.7559436359","128947.509898022","36376.7783813478","7274.43137504446","117144.823773043"
